txn_id,user_id,txn_time,amount,merchant_type,txn_type,device,location,ip_address
988,362,2025-06-02 07:59:25,8750.56,travel,international,c4b7264c-adfc-48a3-bb80-537e9a47f012,Svalbard & Jan Mayen Islands,223.184.55.158
989,291,2025-06-02 07:56:17,3733.35,travel,in-person,ca5045be-f8a6-403e-83c8-17e9148fa842,Algeria,148.148.89.161
990,445,2025-06-02 08:00:06,16627.16,retail,online,1feca171-a1a8-4734-83e0-d42c5981f741,Marshall Islands,170.74.133.88
991,231,2025-06-02 08:00:11,5914.16,travel,international,fbe8e665-169c-42fa-9ba5-358566c6bb1c,Christmas Island,117.20.136.138
992,398,2025-06-02 07:56:16,12760.88,crypto,international,f57f4181-7115-48ea-85ad-c0de21391651,Fiji,3.78.128.142
993,318,2025-06-02 07:57:13,17136.73,retail,online,856c9546-9ab4-460a-9304-45bb9e69786c,Bulgaria,130.33.222.142
994,338,2025-06-02 07:55:56,19343.3,crypto,online,9390b2fd-f695-48ac-97e3-42265a28d063,Cote d'Ivoire,194.99.229.23
995,393,2025-06-02 07:56:43,11029.8,retail,in-person,1e503ff8-ba11-4898-80ac-219736bba170,Spain,42.15.79.110
996,165,2025-06-02 07:56:19,2210.17,retail,international,3c215437-a42e-4542-9503-0d6dc7565bd5,Namibia,196.193.24.185
997,481,2025-06-02 07:57:01,2596.36,e-commerce,online,41966f89-dea5-4254-8c09-670da31a820d,Estonia,31.246.135.67
998,51,2025-06-02 07:59:08,637.31,crypto,international,2cb7c6ec-4934-4442-baea-1bcc4705d9b4,Saint Vincent and the Grenadines,218.53.29.152
999,360,2025-06-02 07:55:24,11806.43,e-commerce,in-person,4200afa5-e743-40a7-9570-951b3647e162,Iraq,91.159.61.167
1000,37,2025-06-02 07:59:36,262.71,gaming,international,f24cdca1-f9ba-4e64-950a-4a66cc562173,Malta,197.65.96.156
